"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1694860,"June 1, 2020",Illinois,"Crystal Lake","5800 block of Marietta Dr",0,1,N/A
1695794,"June 1, 2020","New Jersey",Florence,"W 3rd st and Zinc st",0,0,N/A
1694032,"June 1, 2020",Louisiana,"New Orleans","Tulane Ave and S Solomon St",1,2,N/A
1694501,"June 1, 2020",Illinois,Peoria,"3801 N Sterling Ave",0,1,N/A
1693972,"June 1, 2020",Oregon,Springfield,"200 block of 39th St",0,0,N/A
1693967,"June 1, 2020","New Mexico",Albuquerque,"417 Central Ave",0,0,N/A
1694830,"June 1, 2020",Arkansas,"Fort Smith","700 N Albert Pike Ave",1,0,N/A
1698270,"June 1, 2020",Washington,"Gig Harbor","142nd Ave NW",0,0,N/A
1694946,"June 1, 2020",Illinois,Cicero,"2100 block of S 50th Ave",1,0,N/A
1694826,"June 1, 2020",Connecticut,Bridgeport,"Highland Ave",0,1,N/A
1694515,"June 1, 2020",Illinois,Springfield,"1500 block of E Cook St",0,1,N/A
1694821,"June 1, 2020",Connecticut,Hartford,"32 Fenwick St",0,2,N/A
1695752,"June 1, 2020",Ohio,Columbus,"782 Waverly St",0,1,N/A
1694773,"June 1, 2020",Ohio,Columbus,"1900 block of Maryland Ave",1,0,N/A
1694780,"June 1, 2020","New Jersey",Paterson,"N Main St",0,1,N/A
1697355,"June 1, 2020",Pennsylvania,Philadelphia,"100 block of N Hobart St",1,1,N/A
1694766,"June 1, 2020",Ohio,Cincinnati,"Clovernook Ave",1,0,N/A
1696676,"June 1, 2020",Illinois,Cicero,"4917 W 14th St",1,0,N/A
1697353,"June 1, 2020",Pennsylvania,Philadelphia,"6300 block of Musgrave St",1,0,N/A
1694923,"June 1, 2020",Illinois,Chicago,"505 E 67th St",0,1,N/A
1694747,"June 1, 2020",Missouri,"Earth City","3200 block of Rider Trl S",1,0,N/A
1694902,"June 1, 2020",Illinois,Chicago,"3300 block of W North Ave",0,1,N/A
1694909,"June 1, 2020",Missouri,"Jefferson City","3740 W Truman Blvd",0,1,N/A
1695693,"June 1, 2020",Kansas,Wichita,"700 block of W 21st St",0,0,N/A
1694733,"June 1, 2020",Texas,"Queen City","300 block of Hickory St",0,1,N/A
1694729,"June 1, 2020",Louisiana,Shreveport,"6800 Raspberry Ln",0,1,N/A
1694714,"June 1, 2020",Mississippi,Meridian,"7591 MS-39",1,0,N/A
1694703,"June 1, 2020",Arkansas,Harrisburg,"Bay Ln",0,0,N/A
1697312,"June 1, 2020",Florida,Miami,"831 NW 42nd Ave",0,0,N/A
1695712,"June 1, 2020",Missouri,Columbia,"3800 block of Aspen Heights Pkwy",0,0,N/A
1694692,"June 1, 2020",California,Stockton,"Florence St and E Miner Ave",1,0,N/A
1694637,"June 1, 2020",Alabama,Sheffield,"304 S Columbia Ave",1,0,N/A
1694007,"June 1, 2020",California,Oakland,"455 7th St",0,0,N/A
1695702,"June 1, 2020",Pennsylvania,Bethlehem,"3100 block of Bingen Rd",0,0,N/A
1693858,"June 1, 2020","New York","New York (Manhattan)","Crosby St and Spring St",0,1,N/A
1695493,"June 1, 2020",Kentucky,Beattyville,"Fox Hollow Rd",1,0,N/A
1696457,"June 1, 2020",Kentucky,"Horse Cave","Cave St",0,0,N/A
1695678,"June 1, 2020",Alabama,Fairfield,"200 block of 51st St",1,0,N/A
1694651,"June 1, 2020",Colorado,"Fremont (county)",N/A,0,0,N/A
1694735,"June 1, 2020",Missouri,"Saint Louis","1915 Olive St",0,4,N/A
1695664,"June 1, 2020",Washington,Wapato,"500 block of Columbia St",3,0,N/A
1695662,"June 1, 2020",Colorado,Denver,"1300 block of Yosemite St",0,1,N/A
1695638,"June 1, 2020",Mississippi,Laurel,N/A,0,0,N/A
1694420,"June 1, 2020",Missouri,Independence,"1315 W 23rd St",1,0,N/A
1694626,"June 1, 2020",Colorado,Aurora,"E 16th Ave and Akron St",1,0,N/A
1694623,"June 1, 2020","District of Columbia",Washington,"2000 block of Tremont St SE",0,0,N/A
1695630,"June 1, 2020",California,Riverside,"2600 block of Groveland St",0,2,N/A
1694786,"June 1, 2020",Nevada,"Las Vegas","2880 S Las Vegas Blvd",0,1,N/A
