"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1686878,"May 23, 2020",Maryland,Baltimore,"300 block of Collins Ave",1,0,N/A
1686680,"May 23, 2020",Illinois,Chicago,"5700 S Wolcott",0,2,N/A
1686955,"May 23, 2020",Pennsylvania,Biglerville,"3500 block of Chambersburg Rd",1,0,N/A
1686880,"May 23, 2020",Maryland,Baltimore,"1600 block of E Lombard St",0,1,N/A
1686952,"May 23, 2020",Florida,Jacksonville,"500 block of Ogram St",0,1,N/A
1686406,"May 23, 2020",Florida,Jacksonville,"4800 block of Moncrief Rd",0,1,N/A
1686948,"May 23, 2020",Pennsylvania,Philadelphia,"900 block of E Schiller St",0,1,N/A
1686943,"May 23, 2020",Pennsylvania,Philadelphia,"600 block of N 12th St",0,1,N/A
1686529,"May 23, 2020",Maryland,Baltimore,"2100 block of Baker St",1,0,N/A
1686361,"May 23, 2020",Connecticut,"New Haven","280 Kimberly Ave",0,1,N/A
1686920,"May 23, 2020",Illinois,Chicago,"3400 block of W North Ave",1,0,N/A
1686769,"May 23, 2020",Illinois,Berwyn,"1200 block of S Wenonah Ave",0,2,N/A
1687157,"May 23, 2020",Texas,Katy,"5900 block of Rose Bush Trail",2,0,N/A
1686916,"May 23, 2020",Illinois,Chicago,"1300 block of W 97th Pl",1,0,N/A
1687054,"May 23, 2020",Indiana,Indianapolis,"5200 block of Pinebrook Dr",1,0,N/A
1686356,"May 23, 2020",Illinois,Chicago,"5949 S Justine St",1,0,N/A
1690467,"May 23, 2020",Arkansas,"Mountain Home (Salesville)","10842 State Hwy 5",0,1,N/A
1686318,"May 23, 2020",Florida,Kissimmee,"2902 Bonita Cir",1,0,N/A
1686325,"May 23, 2020",Illinois,Chicago,"6400 block of S King Dr",0,1,N/A
1686322,"May 23, 2020",Oklahoma,Fairfax,N/A,0,1,N/A
1686319,"May 23, 2020",Illinois,Chicago,"7100 block of S Exchange Ave",1,0,N/A
1687461,"May 23, 2020",Texas,Austin,"219 E 6th St",0,0,N/A
1686315,"May 23, 2020",Illinois,Chicago,"600 block of N Lockwood Ave",0,1,N/A
1686837,"May 23, 2020",Florida,Miami,"1500 block of Northwest 71st St",1,0,N/A
1686301,"May 23, 2020",Illinois,Chicago,"400 block of E 61st St",0,1,N/A
1689453,"May 23, 2020",Florida,"Port Saint Lucie","Commerce Dr",0,1,N/A
1686307,"May 23, 2020",Texas,"San Antonio","2376 Austin Hwy",0,1,N/A
1686747,"May 23, 2020",Florida,"Daytona Beach","13 S Atlantic Ave",0,6,N/A
1686926,"May 23, 2020",Illinois,Chicago,"6100 block of S Indiana Ave",1,0,N/A
1690433,"May 23, 2020",Connecticut,Willington,N/A,0,0,N/A
1687665,"May 23, 2020",Alabama,Foley,"Lymon Ln",0,0,N/A
1686296,"May 23, 2020",Michigan,Kalamazoo,"1000 block of Hays Park Ave",0,1,N/A
1686685,"May 23, 2020",Illinois,Chicago,"3911 W Grenshaw St",1,3,N/A
1687632,"May 23, 2020",Georgia,Thomaston,"205 6th Ave",1,2,N/A
1687624,"May 23, 2020","South Carolina","Lexington (Red Bank)","Chason Rd",0,1,N/A
1689413,"May 23, 2020",Pennsylvania,"Wilkes Barre","Carey Ave and Susquehanna St",0,0,N/A
1691430,"May 23, 2020",Pennsylvania,Carlisle,"300 block of N East St",0,0,N/A
1687614,"May 23, 2020",Massachusetts,Methuen,"298 Pelham St",0,0,N/A
1689391,"May 23, 2020","New Jersey",Paterson,"139 Godwin Ave",0,1,N/A
1691388,"May 23, 2020",Illinois,"Rock Island","900 block of 15th St",0,0,N/A
1686905,"May 23, 2020",Oklahoma,Tulsa,"S Mingo Rd and E 31st St",0,1,N/A
1691378,"May 23, 2020",Ohio,Youngstown,"1739 Wilson Ave",0,0,N/A
1687599,"May 23, 2020",Colorado,Pueblo,"I-25 and McCulley Ave",0,1,N/A
1686871,"May 23, 2020","District of Columbia",Washington,"1600 block of Savannah St SE",1,1,N/A
1688355,"May 23, 2020",Texas,"Copperas Cove","200 block of E Ave A",0,0,N/A
1688354,"May 23, 2020",Texas,Killeen,"1300 block of Janis Dr",0,0,N/A
1688353,"May 23, 2020",Texas,Killeen,"2700 block of Trimmier Rd",0,0,N/A
1687580,"May 23, 2020","New Jersey",Newark,"40 block of Johnson Ave",0,1,N/A
1687577,"May 23, 2020","New Jersey",Newark,"145 14th Ave",0,0,N/A
