"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1690114,"May 27, 2020",Louisiana,Greensburg,"616 Self Road",3,1,N/A
1690158,"May 27, 2020",California,Redding,"S Market St",0,0,N/A
1690146,"May 27, 2020",Alabama,Montgomery,"300 block of Troy St",0,1,N/A
1690174,"May 27, 2020","New Jersey",Paterson,"73 Hospital Plaza",1,1,N/A
1692035,"May 27, 2020",Michigan,Brighton,"6600 Grand River Ave",0,0,N/A
1690981,"May 27, 2020",Missouri,Warsaw,"Grandview Beach Rd",1,1,N/A
1690975,"May 27, 2020",Texas,Houston,"146 Theron St",0,2,N/A
1690071,"May 27, 2020",California,Shafter,"Burbank St and Beech Ave",0,1,N/A
1690712,"May 27, 2020",Louisiana,Marrero,"Eiseman Ave",1,0,N/A
1690961,"May 27, 2020",Michigan,Detroit,"E Hildale St and Keystone St",1,1,N/A
1689975,"May 27, 2020",Wisconsin,Waukesha,"902 Lawndale Ave",2,0,N/A
1690957,"May 27, 2020",Florida,Arlington,"3100 block of Justina Rd",0,1,N/A
1690952,"May 27, 2020",Florida,Jacksonville,"8900 block of Madison Ave",0,1,N/A
1690282,"May 27, 2020",Minnesota,Minneapolis,"1538 E Lake St",1,0,N/A
1690934,"May 27, 2020",Texas,"San Antonio","100 block of Sanders St",0,1,N/A
1689963,"May 27, 2020",Kansas,Leavenworth,KS-92,0,1,N/A
1703666,"May 27, 2020",Kentucky,"Russell (Raceland)","Armada Blvd",0,0,N/A
1692239,"May 27, 2020",Wisconsin,"Sun Prairie","920 W Main St",0,0,N/A
1690843,"May 27, 2020",Georgia,Jackson,"Brownlee Rd",0,1,N/A
1690841,"May 27, 2020",Missouri,"Saint Louis","7701 S Broadway",1,0,N/A
1706473,"May 27, 2020",Kentucky,Paducah,"Executive Blvd",0,0,N/A
1689956,"May 27, 2020","New York",Bronx,"3294 Hull Ave",0,0,N/A
1689954,"May 27, 2020","District of Columbia",Washington,"1800 block of Q St SE",0,0,N/A
1690424,"May 27, 2020",California,"San Diego","6663 Montezuma Rd",1,1,N/A
1690458,"May 27, 2020",Nevada,"Las Vegas","600 block of McKnight St",1,0,N/A
1709994,"May 27, 2020",Pennsylvania,Connellsville,"1018 S Arch st",0,0,N/A
1689915,"May 27, 2020","North Carolina",Durham,"Roxboro St",0,1,N/A
1689906,"May 27, 2020","North Carolina","Winston Salem (Winston-salem)","100 block of Park Cir",1,0,N/A
1690816,"May 27, 2020",Connecticut,Bridgeport,"56 Norman St",0,3,N/A
1691593,"May 27, 2020",Illinois,Chicago,"1200 block of N Cleaver St",0,0,N/A
1690179,"May 27, 2020","North Dakota","Grand Forks","2627 S 17th St",2,2,N/A
1689301,"May 27, 2020","South Carolina",Columbia,"1600 block of Longcreek Dr",1,0,N/A
1691205,"May 27, 2020",Texas,Amarillo,"3900 block of Paradise Ave",1,0,N/A
1690797,"May 27, 2020","West Virginia",Salem,"Buffalo Calf Rd",0,0,N/A
1692235,"May 27, 2020",Georgia,Austell,"Mesa Valley Way",1,0,N/A
1690279,"May 27, 2020",Missouri,Independence,"800 block of N Emery St",0,0,N/A
1690207,"May 27, 2020",Mississippi,Jackson,"800 block of W Northside Dr",1,0,N/A
1690789,"May 27, 2020","West Virginia",War,N/A,1,0,N/A
1689861,"May 27, 2020",Iowa,"Iowa City","2200 block of Taylor Dr",0,1,N/A
1690786,"May 27, 2020",Georgia,Atlanta,"1400 block of Clark Howard Ln",0,1,N/A
1690535,"May 27, 2020",Delaware,Newark,"520 JFK Memorial Hwy",0,1,N/A
1691852,"May 27, 2020","New Hampshire",Litchfield,N/A,0,0,N/A
1689810,"May 27, 2020","South Carolina",Summerville,"Farmhill Dr and Hutson Dr",0,0,N/A
1689966,"May 27, 2020","New York",Rochester,"1200 block of Dewey Ave",1,0,N/A
1691362,"May 27, 2020","North Carolina",Burlington,"1200 block of Evans St",1,0,N/A
1691789,"May 27, 2020",California,Victorville,"Mojave Dr",0,0,N/A
1690042,"May 27, 2020",Tennessee,Nashville,"4222 Ashland City Hwy",0,2,N/A
1691780,"May 27, 2020",Indiana,Evansville,"Adams Ave",0,0,N/A
1691358,"May 27, 2020","North Carolina",Jacksonville,"Myna Dr",1,0,N/A
1691773,"May 27, 2020",Indiana,Evansville,"680 E Franklin St",0,1,N/A
1691090,"May 27, 2020",Texas,Arlington,"2508 Forest Point Dr",1,0,N/A
1690758,"May 27, 2020",Ohio,Dayton,"119 N James H McGee Blvd",0,1,N/A
1690746,"May 27, 2020",Tennessee,"Mc Kenzie","Union Church Rd",0,1,N/A
1690741,"May 27, 2020",Nevada,"Carson City","E Nye Ln and Bowers Ln",0,0,N/A
1689633,"May 27, 2020",Illinois,Chicago,"6232 S Eberhart Ave",1,0,N/A
1690724,"May 27, 2020",Ohio,Columbus,"148 S Powell Ave",0,2,N/A
1689681,"May 27, 2020",Illinois,Chicago,"4400 block of W Irving Park Rd",0,1,N/A
1691296,"May 27, 2020",Indiana,Merrillville,"8275 Louisiana St",0,1,N/A
1689635,"May 27, 2020",Illinois,Chicago,"3100 block of N Laramie Ave",0,1,N/A
1705877,"May 27, 2020",Oklahoma,Guymon,"1102 S Ellison St",0,0,N/A
1689574,"May 27, 2020",Georgia,Atlanta,"600 block of Commercial Ave",0,2,N/A
1690462,"May 27, 2020",Nevada,"Las Vegas","6255 W Tropicana Ave",1,1,N/A
1690354,"May 27, 2020",Pennsylvania,Philadelphia,"2700 block of E Somerset St",1,0,N/A
1691478,"May 27, 2020","New Jersey",Newark,"S 12th St and Central Ave",0,1,N/A
1690634,"May 27, 2020",California,"Rohnert Park","250 Rohnert Park Expy",1,0,N/A
1690687,"May 27, 2020",Wisconsin,Kenosha,"2710 Roosevelt Ave",0,1,N/A
1694282,"May 27, 2020",Texas,Bandera,"2326 TX-16",1,0,N/A
1690338,"May 27, 2020",Wisconsin,Madison,"4300 block of Britta Dr",0,0,N/A
1690047,"May 27, 2020",California,Bakersfield,"Bandolero Way",1,0,N/A
1690670,"May 27, 2020",Wisconsin,Milwaukee,"24th St and Auer Ave",0,0,N/A
1690416,"May 27, 2020",Florida,"Saint Petersburg","458 4th Ave S",1,0,N/A
1690665,"May 27, 2020",Wisconsin,Milwaukee,"3300 block of N Vel R Phillips",0,1,N/A
1690658,"May 27, 2020",Wisconsin,Madison,"3177 E Washington Ave",0,0,N/A
1705806,"May 27, 2020",Minnesota,Minneapolis,N/A,0,1,N/A
1690656,"May 27, 2020",Wisconsin,Madison,"2300 block of Gene Parks Pl",0,0,N/A
1693269,"May 27, 2020",Nevada,"Las Vegas","I-15 and Apex Power Parkway",1,0,N/A
1690629,"May 27, 2020",Texas,Houston,"6200 block of Elm St",0,1,N/A
1690625,"May 27, 2020",Texas,Houston,"10414 Telephone Rd",0,1,N/A
1694236,"May 27, 2020",Arkansas,"Little Rock","2401 Martin Luther King Dr",1,0,N/A
1690614,"May 27, 2020",California,Fresno,"Teilman Ave and Weldon Ave",0,2,N/A
1689530,"May 27, 2020",Vermont,Underhill,"50 Meadow Ln",1,1,N/A
1690571,"May 27, 2020",Maryland,Baltimore,"900 block of S Caton Ave",0,1,N/A
1689942,"May 27, 2020",Maryland,Baltimore,"3300 block of Reisterstown Rd",0,1,N/A
1692600,"May 27, 2020",Texas,Abilene,"300 block of Ross Ave",0,0,N/A
1689891,"May 27, 2020",Maryland,Baltimore,"3100 block of Bancroft Rd",0,1,N/A
1690561,"May 27, 2020",California,Fullerton,"3600 block of West Ave",1,0,N/A
1689742,"May 27, 2020",Maryland,Baltimore,"3600 block of W Garrison Ave",0,1,N/A
1690098,"May 27, 2020",California,Hayward,"Bahama Ave and Sleepy Hollow Ave",0,1,N/A
1690524,"May 27, 2020",Ohio,Cleveland,"12800 Euclid Ave",1,3,N/A
1690502,"May 27, 2020","District of Columbia",Washington,"1300 block of U St SE",1,0,N/A
1690487,"May 27, 2020",Nevada,Reno,"2600 block of Yori Ave",0,1,N/A
1690485,"May 27, 2020",Pennsylvania,Philadelphia,"2200 block of W Tioga St",0,1,N/A
1690476,"May 27, 2020",Ohio,Cincinnati,"700 block of Derrick Turnbow Ave",1,0,N/A
1691020,"May 27, 2020",Florida,"Lake Worth (Lantana)","1200 block of Hypoluxo Rd",1,1,N/A
1689569,"May 27, 2020",Florida,Tallahassee,"2502 Holton St",1,0,N/A
1690453,"May 27, 2020",Ohio,Akron,"Keys Pl and Ericsson Ave",0,1,N/A
1689357,"May 27, 2020","District of Columbia",Washington,"300 block of K St NW",0,1,N/A
1690738,"May 27, 2020",Georgia,Covington,"10130 Alcovy Rd",1,0,N/A
1690439,"May 27, 2020",California,"San Jose","1100 block of William Ct",0,5,N/A
1690412,"May 27, 2020","New York",Jamesport,"Manor Ln",0,1,N/A
1690427,"May 27, 2020",California,"San Jose","498 N 4th St",0,0,N/A
1690366,"May 27, 2020","New York",Geneseo,"4401 Genesee Valley Plaza Rd",1,0,N/A
1690168,"May 27, 2020",California,Lincoln,"2100 block of Conejo Dr",0,2,N/A
1690414,"May 27, 2020",Florida,Orlando,"5000 block of Karen Ct",0,1,N/A
1691501,"May 27, 2020",Illinois,Chicago,"7900 block of S Emerald Ave",0,1,N/A
1692469,"May 27, 2020",Ohio,Warren,"2300 block of Hamilton St SW",0,1,N/A
1690405,"May 27, 2020","New York","Liverpool (Salina)","100 block of Roxford Rd N",0,2,N/A
1690349,"May 27, 2020",Wisconsin,"Madison (Fitchburg)","5401 Williamsburg Way",0,0,N/A
1690386,"May 27, 2020",Washington,Spokane,"2500 W Sanson Ave",0,0,N/A
1690375,"May 27, 2020",Massachusetts,Boston,"Massachusetts Ave",0,1,N/A
1691463,"May 27, 2020",Pennsylvania,Philadelphia,"5th St and Cambria St",1,2,N/A
1690743,"May 27, 2020",Missouri,Joplin,"807 S Moffet Ave",0,1,N/A
1692363,"May 27, 2020",Ohio,Cleveland,"3000 block of Scranton Ave",1,1,N/A
1692354,"May 27, 2020",Ohio,Mansfield,"640 King St",0,0,N/A
1691426,"May 27, 2020","North Carolina",Laurinburg,"Alpha St",1,0,N/A
1692335,"May 27, 2020",Ohio,Akron,"800 Block of Work Dr",0,1,N/A
1691342,"May 27, 2020",Oklahoma,Wilburton,"502 W Main St",1,0,N/A
1691401,"May 27, 2020","New York",Rochester,"100 block of Conkey Ave",0,0,N/A
1690032,"May 27, 2020","New York",Rochester,"Lenox St",0,1,N/A
1691395,"May 27, 2020","North Dakota",Mandan,"200 E Main St",0,0,N/A
1692296,"May 27, 2020",Colorado,"Grand Junction","900 block of White Ave",0,0,N/A
1691386,"May 27, 2020",Illinois,"Rock Island","2400 block of 20th Ave",0,0,N/A
1691360,"May 27, 2020",Ohio,"Youngstown (Austintown)","907 Compass W Dr",0,0,N/A
1693889,"May 27, 2020",Texas,Baytown,"2500 block of E James St",0,0,N/A
1689419,"May 27, 2020",Pennsylvania,Philadelphia,"1800 block of Hart Ln",0,4,N/A
1691286,"May 27, 2020",Indiana,"South Bend","400 block of Sunnyside Ave",0,2,N/A
1689354,"May 27, 2020","District of Columbia",Washington,"3000 block of 30th St SE",0,1,N/A
1691304,"May 27, 2020",Tennessee,Nashville,"170 block of 14th Ave N",0,0,N/A
1689342,"May 27, 2020",Ohio,Warren,"2800 block of Dunstan Dr NW",0,1,N/A
1689440,"May 27, 2020",Missouri,Springfield,"1211 Battlefield Rd",0,0,N/A
1690689,"May 27, 2020",Wisconsin,Kenosha,"61st St and 11th Ave",0,0,N/A
1691253,"May 27, 2020",Missouri,"Cape Girardeau","S West End Blvd and Merriwether St",0,1,N/A
1692258,"May 27, 2020",Wisconsin,Kenosha,"4100 block of 56th Ave",0,0,N/A
1690344,"May 27, 2020",Illinois,Chicago,"W 94th St and S Harvard Ave",0,1,N/A
1690335,"May 27, 2020",Virginia,Petersburg,"225 E South Blvd",0,1,N/A
1693016,"May 27, 2020",Oklahoma,Yale,"3100 block of S Twin Mounds Rd",1,0,N/A
1692246,"May 27, 2020",Wisconsin,"Eau Claire","2000 block of Crescent Ave",0,0,N/A
1691213,"May 27, 2020",Texas,Tulia,US-87,0,1,N/A
1690304,"May 27, 2020",Louisiana,"New Orleans","4600 block of Eastview Dr",0,1,N/A
1690287,"May 27, 2020",Utah,"Tremonton (Elwood)","800 N",0,0,N/A
